line_file,offset,trials_training.thisRepN,trials_training.thisTrialN,trials_training.thisN,trials_training.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,polygon_txt.started,polygon_txt.stopped,text.started,text.stopped,resp_txt.keys,resp_txt.rt,resp_txt.started,resp_txt.stopped,polygon.started,polygon.stopped,mask.started,mask.stopped,image.started,image.stopped,resp.keys,resp.rt,resp.started,resp.stopped,polygon_txt_after_training.started,polygon_txt_after_training.stopped,text_after_train.started,text_after_train.stopped,key_resp_after_training.keys,key_resp_after_training.rt,key_resp_after_training.started,key_resp_after_training.stopped,polygon_end.started,polygon_end.stopped,text_end.started,text_end.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,10.572695000002568,None,10.572695000002568,None,space,2.667936499998177,10.572695000002568,None,,,,,,,,,,,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/10.png,10,0,0,0,5,,,,,,,,,,,,,13.291421800000535,None,13.52480740000101,13.832531400003063,13.786284100002376,None,o,0.5862276000007114,13.982648300003348,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/2.png,2,0,1,1,4,,,,,,,,,,,,,14.615382300002238,None,14.802767900000617,15.10105990000011,15.10105990000011,None,o,0.7562672999993083,15.300610800000868,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/0.png,0,0,2,2,6,,,,,,,,,,,,,16.10331110000334,None,16.304166400001122,16.60168060000069,16.58861060000345,None,o,0.3906405999987328,16.802114000001893,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/-1.png,-1,0,3,3,7,,,,,,,,,,,,,17.22394880000138,None,17.421941100001277,17.719717700001638,17.719717700001638,None,e,1.4655592999988585,17.91987020000306,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/-3.png,-3,0,4,4,1,,,,,,,,,,,,,19.423517200000788,None,19.624728500002675,19.92218370000046,19.92218370000046,None,o,0.43080279999776394,20.122373100002733,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/5.png,5,0,5,5,14,,,,,,,,,,,,,20.585826200000156,None,20.77525500000047,21.07341400000223,21.07341400000223,None,o,0.33561069999996107,21.273241400002007,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/1.png,1,0,6,6,12,,,,,,,,,,,,,21.654766800002108,None,21.842929400001594,22.141087200001493,22.141087200001493,None,o,0.6278957999966224,22.340969500000938,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/-10.png,-10,0,7,7,0,,,,,,,,,,,,,23.00429730000178,None,23.19430530000318,23.49242570000206,23.49242570000206,None,e,0.44453559999965364,23.692323100000067,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/-6.png,-6,0,8,8,13,,,,,,,,,,,,,24.177627900000516,None,24.379060300001584,24.676636800002598,24.663580100001127,None,e,0.5240293999995629,24.876785400003428,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/-8.png,-8,0,9,9,2,,,,,,,,,,,,,25.44509079999989,None,25.646810100002767,25.9445958000033,25.93164920000345,None,e,0.3920053000001644,26.144807700002275,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/5.png,5,0,10,10,9,,,,,,,,,,,,,26.572925899999973,None,26.764486200001556,27.062608100000944,27.062608100000944,None,o,0.2828703000013775,27.262517099999968,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/-3.png,-3,0,11,11,8,,,,,,,,,,,,,27.58277110000199,None,27.782193400002143,28.080308600001445,28.080308600001445,30.080465600000025,o,2.112555899999279,28.28030050000234,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/3.png,3,0,12,12,11,,,,,,,,,,,,,30.42764140000145,None,30.61834960000124,30.91653970000334,30.91653970000334,None,o,0.22045580000121845,31.11638740000126,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/-4.png,-4,0,13,13,3,,,,,,,,,,,,,31.38396080000166,None,31.58602299999984,31.883845600001223,31.870696200003295,None,o,1.1727678999995987,32.08420300000216,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/-6.png,-6,0,14,14,10,,,,,,,,,,,,,33.30294740000318,None,33.504681600003096,33.80248300000312,33.78938790000029,None,e,0.3899743000001763,34.00262280000243,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.41800310000326,None,34.41800310000326,None,space,0.9102736999993795,35.402545900000405,None,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/8.png,8,,,,,0,0,0,30,,,,,,,,,36.36170960000163,None,36.540969500001665,36.83910230000038,36.83910230000038,None,o,0.34613639999952284,37.03900870000143,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/-1.png,-1,,,,,0,1,1,15,,,,,,,,,37.42415230000188,None,37.62541180000335,37.92350200000146,37.92350200000146,None,o,0.5254717000025266,38.12335330000133,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/-5.png,-5,,,,,0,2,2,71,,,,,,,,,38.6938074000027,None,38.89325280000048,39.19140250000055,39.19140250000055,None,o,0.5535693999991054,39.39130810000279,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/-3.png,-3,,,,,0,3,3,9,,,,,,,,,39.993143900002906,None,40.19446680000328,40.492445200001384,40.479511900000944,None,o,0.2924039999998058,40.692435200002365,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/2.png,2,,,,,0,4,4,66,,,,,,,,,41.02125100000194,None,41.21232560000135,41.51041610000175,41.51041610000175,None,o,0.33106670000051963,41.71017290000236,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/-2.png,-2,,,,,0,5,5,0,,,,,,,,,42.07877700000245,None,42.2807395000018,42.57788250000158,42.56480250000095,None,o,0.30278529999850434,42.77803000000131,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/1.png,1,,,,,0,6,6,29,,,,,,,,,43.128561500001524,None,43.33110930000112,43.628900200001226,43.61590960000103,None,o,0.276358999999502,43.812446400002955,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/1.png,1,,,,,0,7,7,43,,,,,,,,,44.12914180000007,None,44.33205310000267,44.62989560000278,44.61677780000173,None,o,0.23535110000011628,44.813469200002146,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/-10.png,-10,,,,,0,8,8,81,,,,,,,,,45.0828027000025,None,45.282994700002746,45.58116560000053,45.58116560000053,None,e,0.275799700000789,45.78104979999989,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/7.png,7,,,,,0,9,9,4,,,,,,,,,46.09551130000182,None,46.284250800003065,46.58214840000073,46.58214840000073,None,o,0.34711020000031567,46.78203670000221,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/0.png,0,,,,,0,10,10,61,,,,,,,,,47.16838290000305,None,47.3684353000026,47.66657889999988,47.66657889999988,None,o,0.5263286999979755,47.86647890000313,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/-3.png,-3,,,,,0,11,11,28,,,,,,,,,48.43483990000095,None,48.63639360000161,48.93418470000324,48.921180000001186,None,e,1.2430785999968066,49.1177314000015,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/-1.png,-1,,,,,0,12,12,38,,,,,,,,,50.40359880000324,None,50.60494500000277,50.902854100000695,50.889819900003204,None,e,1.337818400003016,51.10300439999992,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/-8.png,-8,,,,,0,13,13,77,,,,,,,,,52.488517400001,None,52.690804100002424,52.988208400001895,52.97522510000272,None,e,0.27640149999933783,53.18841670000256,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/-5.png,-5,,,,,0,14,14,2,,,,,,,,,53.50730820000172,None,53.70790190000116,54.00599599999987,53.992961700001615,None,e,0.34726990000126534,54.205899300002784,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/5.png,5,,,,,0,15,15,32,,,,,,,,,54.592638400001306,None,54.79261150000093,55.090658000000985,55.090658000000985,None,o,0.44660619999922346,55.29052180000144,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/-8.png,-8,,,,,0,16,16,33,,,,,,,,,55.76372050000282,None,55.96059000000241,56.25826980000056,56.25826980000056,None,e,0.39915079999991576,56.458393400000205,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/6.png,6,,,,,0,17,17,69,,,,,,,,,56.88867410000239,None,57.07809840000118,57.37617020000107,57.37617020000107,None,o,0.35269070000140346,57.576160399999935,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/4.png,4,,,,,0,18,18,36,,,,,,,,,57.97260070000266,None,58.16263880000042,58.460682600001746,58.460682600001746,None,o,0.4043089000006148,58.66054520000034,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/-2.png,-2,,,,,0,19,19,80,,,,,,,,,59.11283840000033,None,59.313886200001434,59.611546900003304,59.59853530000328,None,o,1.1570943000006082,59.81171430000177,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/-2.png,-2,,,,,0,20,20,8,,,,,,,,,61.006868000000395,None,61.19861700000183,61.49709260000236,61.49709260000236,None,o,1.096354600002087,61.696690300002956,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/2.png,2,,,,,0,21,21,7,,,,,,,,,62.820905600001424,None,63.01739960000123,63.31553340000028,63.31553340000028,None,o,0.317510000000766,63.51546950000193,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/9.png,9,,,,,0,22,22,13,,,,,,,,,63.86312650000036,None,64.05172250000032,64.3498952000009,64.3498952000009,None,o,0.21103470000161906,64.54982110000128,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/0.png,0,,,,,0,23,23,70,,,,,,,,,64.78969350000261,None,64.98600660000011,65.2841722000012,65.2841722000012,None,o,1.0365993000013987,65.48419970000032,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/-5.png,-5,,,,,0,24,24,51,,,,,,,,,66.5689728000034,None,66.77113940000345,67.06912410000223,67.05595730000277,None,e,0.3405010000024049,67.25232980000146,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/2.png,2,,,,,0,25,25,21,,,,,,,,,67.6385076000006,None,67.83894490000239,68.13670940000156,68.12369890000264,None,o,0.9680202999988978,68.33698180000283,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/0.png,0,,,,,0,26,26,31,,,,,,,,,69.33882430000085,None,69.54061680000086,69.83843140000317,69.82538260000001,None,o,1.2668047999977716,70.03864890000114,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/3.png,3,,,,,0,27,27,72,,,,,,,,,71.34044340000037,None,71.54256460000033,71.84034430000247,71.82734920000075,None,o,0.4654405000001134,72.0239502000004,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/-3.png,-3,,,,,0,28,28,6,,,,,,,,,72.52420100000018,None,72.72688590000325,73.02475480000066,73.0117680000003,None,e,0.20835140000053798,73.20845270000063,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/0.png,0,,,,,0,29,29,74,,,,,,,,,73.46457320000263,None,73.66223110000283,73.95952670000042,73.95952670000042,None,o,0.713683800000581,74.15944210000089,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/-4.png,-4,,,,,0,30,30,22,,,,,,,,,74.90978470000118,None,75.1128804,75.4106266000017,75.39751420000175,None,e,0.4312506999995094,75.5939498000007,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/4.png,4,,,,,0,31,31,63,,,,,,,,,76.06248020000203,None,76.26395899999989,76.56188620000103,76.54905409999992,None,o,0.831444499999634,76.76174210000318,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/-10.png,-10,,,,,0,32,32,54,,,,,,,,,77.62444070000129,None,77.81547200000205,78.11365970000043,78.11365970000043,None,e,0.3352535000012722,78.3135648000025,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/2.png,2,,,,,0,33,33,59,,,,,,,,,78.68338690000019,None,78.88325330000225,79.1814129000013,79.1814129000013,None,o,1.555486799999926,79.38131590000194,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/-6.png,-6,,,,,0,34,34,58,,,,,,,,,80.98344730000099,None,81.18552390000332,81.48338980000335,81.47026900000128,None,e,0.8218935000004421,81.66700420000052,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/0.png,0,,,,,0,35,35,57,,,,,,,,,82.53410410000288,None,82.73708420000185,83.0349374000034,83.02189130000261,None,o,1.07835420000265,83.2184862000031,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/1.png,1,,,,,0,36,36,20,,,,,,,,,84.33687500000087,None,84.53903470000296,84.83668190000026,84.8236844000021,None,o,1.0041287999993074,85.03669230000014,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/-1.png,-1,,,,,0,37,37,50,,,,,,,,,86.0886836000027,None,86.29068450000341,86.58852030000344,86.575725900002,None,o,1.2041908999999578,86.78862330000266,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/5.png,5,,,,,0,38,38,48,,,,,,,,,88.03931940000257,None,88.24265750000268,88.54043110000202,88.52749750000294,None,o,0.24519770000188146,88.72379470000305,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/-5.png,-5,,,,,0,39,39,68,,,,,,,,,89.00830610000048,None,89.21029070000077,89.50808770000003,89.49490760000117,None,e,0.39711589999933494,89.70808040000338,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/-9.png,-9,,,,,0,40,40,65,,,,,,,,,90.13882080000258,None,90.32807940000203,90.62612560000343,90.62612560000343,None,e,0.2387626999989152,90.82603790000212,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/0.png,0,,,,,0,41,41,73,,,,,,,,,91.10439450000194,None,91.2956137000001,91.59378170000127,91.59378170000127,None,e,1.7189689999977418,91.79387580000184,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/-1.png,-1,,,,,0,42,42,83,,,,,,,,,93.54502100000173,None,93.74821370000063,94.04590680000183,94.03284730000087,None,e,0.9796110999996017,94.22945660000187,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/-6.png,-6,,,,,0,43,43,34,,,,,,,,,95.24860670000271,None,95.44983180000054,95.74754850000318,95.73520420000204,None,e,0.23696170000039274,95.94782459999988,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/-1.png,-1,,,,,0,44,44,5,,,,,,,,,96.23271840000234,None,96.4341357000012,96.73169770000095,96.71908250000342,None,o,0.9969870000022638,96.93213560000004,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/-2.png,-2,,,,,0,45,45,23,,,,,,,,,97.9673040000016,None,98.16915390000213,98.46701800000301,98.45397300000332,None,e,0.5736006000006455,98.6672193000013,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/9.png,9,,,,,0,46,46,19,,,,,,,,,99.28475210000033,None,99.48715580000135,99.78493650000019,99.7719109000027,None,o,0.34428809999735677,99.96851490000336,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/3.png,3,,,,,0,47,47,37,,,,,,,,,100.35321180000028,None,100.55524720000176,100.85257940000156,100.83997530000124,None,o,0.5079081000003498,101.05289130000165,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/4.png,4,,,,,0,48,48,18,,,,,,,,,101.60201980000056,None,101.78958469999998,102.08756760000324,102.08756760000324,None,o,0.2657857000012882,102.28764310000042,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/0.png,0,,,,,0,49,49,25,,,,,,,,,102.58271580000292,None,102.77375780000148,103.0718968000001,103.0718968000001,None,o,0.6570647999978974,103.27175870000065,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/2.png,2,,,,,0,50,50,82,,,,,,,,,103.97328670000206,None,104.17553620000035,104.47299190000194,104.4599408000031,None,o,0.983935799999017,104.6732101000016,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/10.png,10,,,,,0,51,51,46,,,,,,,,,105.69276970000283,None,105.89358240000001,106.19135230000029,106.17874710000251,None,o,0.38520229999994626,106.39158840000164,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/10.png,10,,,,,0,52,52,12,,,,,,,,,106.80864270000166,None,107.01140310000119,107.30918250000104,107.29614620000211,None,o,0.30809709999812185,107.49269940000158,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/0.png,0,,,,,0,53,53,41,,,,,,,,,107.84387870000137,None,108.04566410000189,108.3434812000014,108.33044760000121,None,o,1.5937674999986484,108.52704260000246,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/-6.png,-6,,,,,0,54,54,35,,,,,,,,,110.16383000000133,None,110.36489960000108,110.66252310000345,110.64949669999987,None,e,1.0181516999982705,110.86278960000345,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/0.png,0,,,,,0,55,55,24,,,,,,,,,111.91396150000219,None,112.11642500000016,112.41424680000273,112.40120340000067,None,o,0.595132400001603,112.59776440000132,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/6.png,6,,,,,0,56,56,44,,,,,,,,,113.21710260000327,None,113.41793320000215,113.71604630000002,113.71604630000002,None,o,0.2531152000010479,113.91567570000188,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/-6.png,-6,,,,,0,57,57,39,,,,,,,,,114.21752449999985,None,114.41906230000313,114.71642210000209,114.70325950000188,None,e,0.3880186999995203,114.91675640000176,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/1.png,1,,,,,0,58,58,3,,,,,,,,,115.35259990000122,None,115.55324939999991,115.851340600002,115.851340600002,None,o,1.0615758999992977,116.05122630000187,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/4.png,4,,,,,0,59,59,47,,,,,,,,,117.15306150000106,None,117.35506570000143,117.65291910000087,117.63988960000279,None,o,1.4364439999990282,117.83633160000318,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/3.png,3,,,,,0,60,60,60,,,,,,,,,119.31571729999996,None,119.50724450000052,119.80535430000236,119.80535430000236,None,o,0.307632799998828,120.0051510000012,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/1.png,1,,,,,0,61,61,14,,,,,,,,,120.35759810000309,None,120.5582069000011,120.8560987000019,120.84334500000114,None,o,0.9850084999998217,121.0561497000017,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/-4.png,-4,,,,,0,62,62,16,,,,,,,,,122.07381720000194,None,122.27657640000325,122.57438140000158,122.56134190000012,None,e,1.2836587999991025,122.75788280000052,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/-7.png,-7,,,,,0,63,63,26,,,,,,,,,124.07896710000205,None,124.27860480000163,124.57673370000339,124.57673370000339,None,e,0.28810819999853265,124.77671590000318,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/-4.png,-4,,,,,0,64,64,10,,,,,,,,,125.10911540000234,None,125.29630640000323,125.59438780000346,125.59438780000346,127.59453270000085,e,2.4540164999998524,125.79476670000076,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/-1.png,-1,,,,,0,65,65,79,,,,,,,,,128.28464050000184,None,128.4830310000034,128.7809156000003,128.7809156000003,130.78115080000134,o,2.5799891999995452,128.98081880000245,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/3.png,3,,,,,0,66,66,17,,,,,,,,,131.58800750000228,None,131.78625550000288,132.08418820000225,132.08418820000225,None,o,0.7970015999999305,132.28406830000313,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/-9.png,-9,,,,,0,67,67,49,,,,,,,,,133.11920310000278,None,133.32144840000183,133.61878480000087,133.60569730000134,None,e,0.3668212000011408,133.80230750000192,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/1.png,1,,,,,0,68,68,53,,,,,,,,,134.2034311000025,None,134.40532540000277,134.7029588000005,134.69083560000217,None,o,1.058058999999048,134.88672240000233,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/0.png,0,,,,,0,69,69,55,,,,,,,,,135.98869879999984,None,136.19048980000298,136.4882385000019,136.4752705000028,None,o,1.0334150999988196,136.67179300000134,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/-2.png,-2,,,,,0,70,70,40,,,,,,,,,137.7277494000009,None,137.92555610000272,138.22360560000016,138.22360560000016,140.2238006000007,o,2.161269500000344,138.42352550000214,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/5.png,5,,,,,0,71,71,52,,,,,,,,,140.61382180000146,None,140.81217660000038,141.10989090000294,141.10989090000294,None,o,1.0349897999985842,141.30981210000027,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/-2.png,-2,,,,,0,72,72,76,,,,,,,,,142.37857550000263,None,142.58021070000177,142.87798939999993,142.86511430000246,144.8784345000022,o,2.546622900001239,143.07820429999992,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/6.png,6,,,,,0,73,73,75,,,,,,,,,145.652329200002,None,145.8501397,146.148264200001,146.148264200001,None,o,0.3332714999996824,146.34819320000315,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/0.png,0,,,,,0,74,74,1,,,,,,,,,146.70054680000248,None,146.90117760000066,147.19930470000327,147.19930470000327,None,e,1.3775902000015776,147.39919870000085,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/6.png,6,,,,,0,75,75,45,,,,,,,,,148.8184364000008,None,149.02002530000027,149.31780410000283,149.3048308000034,None,o,0.986761000000115,149.51800820000062,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/0.png,0,,,,,0,76,76,11,,,,,,,,,150.5534116000017,None,150.75509600000078,151.05273020000095,151.03974980000203,None,o,1.779884800002037,151.25305490000028,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/8.png,8,,,,,0,77,77,62,,,,,,,,,153.07307180000134,None,153.27426760000162,153.57206670000232,153.55897790000017,153.07307180000134,o,0.36474919999818667,153.77235220000148,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/2.png,2,,,,,0,78,78,56,,,,,,,,,154.17462490000253,None,154.37541630000123,154.67314180000176,154.66013420000309,None,o,0.4161080000012589,154.8733095000025,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/-4.png,-4,,,,,0,79,79,42,,,,,,,,,155.32383740000296,None,155.52643380000154,155.82426300000225,155.81137280000257,None,e,0.7047311999995145,156.00781740000093,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/5.png,5,,,,,0,80,80,64,,,,,,,,,156.75764909999998,None,156.94467220000297,157.24265690000175,157.24265690000175,None,o,0.4062114999978803,157.4425529,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/-3.png,-3,,,,,0,81,81,67,,,,,,,,,157.89401570000337,None,158.0956756000014,158.39352670000153,158.38050940000176,None,e,0.5357507999979134,158.5770040000025,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/-7.png,-7,,,,,0,82,82,27,,,,,,,,,159.1623937000004,None,159.3637927000018,159.66138860000137,159.64846300000136,None,e,0.5158367999974871,159.86161320000247,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
images/7.png,7,,,,,0,83,83,78,,,,,,,,,160.41343800000323,None,160.61497820000295,160.91265560000102,160.8997496000011,None,o,0.6238161000001128,161.11286330000075,None,,,,,,,,,,,,,x,001,2020_Dec_08_1625,lm,2020.2.8,59.96293091568751,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.7642420000011,None,161.7642420000011,None,,,,,,,
